circID	read	GT_AG_read	CT_AC_read	left_backratio	right_backratio	circID	annotaion	length_exon	pos_exon
chr1_6806983_6825210_+	87	87	0	1	0.487046632124352	chr1_6806983_6825210_+	gene_id "ENSG00000171735.18"; transcript_id "ENST00000486138.1"; gene_type "protein_coding"; gene_name "CAMTA1"	287	exon_number3;exon_number2;exon_number1
chr17_66175044_66183307_-	19	19	0	1	0.527777777777778	chr17_66175044_66183307_-	gene_id "ENSG00000154240.16"; transcript_id "ENST00000577322.1"; gene_type "protein_coding"; gene_name "CEP112"	554	exon_number1;exon_number2
chr8_73595166_73688798_-	30	30	0	0.135135135135135	1	chr8_73595166_73688798_-	gene_id "ENSG00000040341.17"; transcript_id "ENST00000524104.5"; gene_type "protein_coding"; gene_name "STAU2"	1774	exon_number5;exon_number6
chr3_149846011_149921227_+	7	7	0	0.418300653594771	0.0693069306930693	chr3_149846011_149921227_+	gene_id "ENSG00000082996.19"; transcript_id "ENST00000474348.5"; gene_type "protein_coding"; gene_name "RNF13"	719	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr6_75634707_75678927_+	68	68	0	0.262237762237762	0.118673647469459	chr6_75634707_75678927_+	gene_id "ENSG00000112701.17"; transcript_id "ENST00000476060.2"; gene_type "protein_coding"; gene_name "SENP6"	2088	exon_number1
chr15_32526813_32533368_-	211	211	0	0.542416452442159	0.923664122137405	chr15_32526813_32533368_-	gene_id "ENSG00000223509.8"; transcript_id "ENST00000454486.4"; gene_type "transcribed_processed_pseudogene"; gene_name "AC135983.2"	662	exon_number2;exon_number3;exon_number4;exon_number5
chr18_56758865_56781656_+	23	23	0	0.418181818181818	0.252747252747253	chr18_56758865_56781656_+	gene_id "ENSG00000091157.13"; transcript_id "ENST00000615645.4"; gene_type "protein_coding"; gene_name "WDR7"	427	exon_number8;exon_number7;exon_number6;exon_number5
chr4_7004844_7014557_+	65	65	0	0.276595744680851	0.445205479452055	chr4_7004844_7014557_+	gene_id "ENSG00000132405.18"; transcript_id "ENST00000409757.8"; gene_type "protein_coding"; gene_name "TBC1D14"	482	exon_number12;exon_number11;exon_number10;exon_number9;exon_number8
chr6_87601784_87643811_+	25	25	0	0.242718446601942	1	chr6_87601784_87643811_+	gene_id "ENSG00000135336.14"; transcript_id "ENST00000392844.7"; gene_type "protein_coding"; gene_name "ORC3"	1292	exon_number13;exon_number12;exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3
chr20_36549290_36549418_-	2	2	0	1	1	NA	NA	NA	NA
chr3_67609455_67637839_-	82	82	0	0.367713004484305	1	chr3_67609455_67637839_-	gene_id "ENSG00000172340.14"; transcript_id "ENST00000307227.9"; gene_type "protein_coding"; gene_name "SUCLG2"	141	exon_number2
chr16_75391380_75414695_-	5	5	0	1	0.0611702127659574	chr16_75391380_75414695_-	gene_id "ENSG00000153774.8"; transcript_id "ENST00000566901.5"; gene_type "protein_coding"; gene_name "CFDP1"	990	exon_number2;exon_number3;exon_number4;exon_number5
chr19_34430576_34438766_+	22	22	0	0.230414746543779	0.094017094017094	chr19_34430576_34438766_+	gene_id "ENSG00000126261.12"; transcript_id "ENST00000439527.6"; gene_type "protein_coding"; gene_name "UBA2"	438	exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr16_69748232_69752371_-	25	25	0	0.378787878787879	0.0617283950617284	chr16_69748232_69752371_-	gene_id "ENSG00000141101.12"; transcript_id "ENST00000268802.9"; gene_type "protein_coding"; gene_name "NOB1"	623	exon_number3;exon_number4;exon_number5;exon_number6;exon_number7
chr1_154234591_154246375_+	69	69	0	0.402777777777778	0.330143540669856	chr1_154234591_154246375_+	gene_id "ENSG00000143569.18"; transcript_id "ENST00000271877.11"; gene_type "protein_coding"; gene_name "UBAP2L"	761	exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5
chr8_140572812_140585311_-	56	56	0	0.434108527131783	0.397163120567376	chr8_140572812_140585311_-	gene_id "ENSG00000123908.11"; transcript_id "ENST00000517293.5"; gene_type "protein_coding"; gene_name "AGO2"	312	exon_number2;exon_number3
chr6_118964667_118980350_-	5	5	0	1	0.454545454545455	chr6_118964667_118980350_-	gene_id "ENSG00000111879.19"; transcript_id "ENST00000475529.7"; gene_type "protein_coding"; gene_name "FAM184A"	1043	exon_number10;exon_number11;exon_number12;exon_number13;exon_number14;exon_number15;exon_number16
chr22_46974290_46997709_+	15	15	0	1	1	chr22_46974290_46997709_+	gene_id "ENSG00000054611.13"; transcript_id "ENST00000337137.8"; gene_type "protein_coding"; gene_name "TBC1D22A"	184	exon_number10;exon_number9
chr13_60509763_60567650_+	49	49	0	0.251282051282051	1	chr13_60509763_60567650_+	gene_id "ENSG00000083544.14"; transcript_id "ENST00000471710.2"; gene_type "protein_coding"; gene_name "TDRD3"	3232	exon_number2;exon_number1
chr14_37110827_37138517_-	14	14	0	1	1	NA	NA	NA	NA
chr22_23659513_23660000_-	35	35	0	1	0.945945945945946	chr22_23659513_23660000_-	gene_id "ENSG00000228315.11"; transcript_id "ENST00000422506.5"; gene_type "processed_transcript"; gene_name "GUSBP11"	135	exon_number9
chr16_10430611_10431455_+	1	1	0	0.00526315789473684	0.00769230769230769	chr16_10430611_10431455_+	gene_id "ENSG00000166669.13"; transcript_id "ENST00000396559.5"; gene_type "protein_coding"; gene_name "ATF7IP2"	844	exon_number4
chr2_227328678_227332588_+	2	2	0	0.0147058823529412	0.0434782608695652	chr2_227328678_227332588_+	gene_id "ENSG00000168958.19"; transcript_id "ENST00000460756.5"; gene_type "protein_coding"; gene_name "MFF"	2337	exon_number3;exon_number2
chr22_17655662_17689142_+	5	5	0	0.0543478260869565	0.0526315789473684	chr22_17655662_17689142_+	gene_id "ENSG00000099968.17"; transcript_id "ENST00000493680.5"; gene_type "protein_coding"; gene_name "BCL2L13"	433	exon_number4;exon_number3;exon_number2
chr4_128992167_129003876_-	88	88	0	0.114150943396226	0.709677419354839	chr4_128992167_129003876_-	gene_id "ENSG00000151466.11"; transcript_id "ENST00000503215.5"; gene_type "protein_coding"; gene_name "SCLT1"	392	exon_number6;exon_number7;exon_number8;exon_number9
chr19_21033456_21034184_+	90	90	0	0.697674418604651	0.580645161290323	chr19_21033456_21034184_+	gene_id "ENSG00000118620.12"; transcript_id "ENST00000595833.1"; gene_type "protein_coding"; gene_name "ZNF430"	261	exon_number3
chr12_19462510_19466850_+	96	96	0	0.838888888888889	0.880733944954128	chr12_19462510_19466850_+	gene_id "ENSG00000139154.14"; transcript_id "ENST00000541908.5"; gene_type "protein_coding"; gene_name "AEBP2"	207	exon_number2
chr2_36877891_36925208_-	9	9	0	0.01931330472103	0.072	chr2_36877891_36925208_-	gene_id "ENSG00000115808.11"; transcript_id "ENST00000263918.8"; gene_type "protein_coding"; gene_name "STRN"	1080	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10
chr21_37420299_37421866_+	25	0	25	0.454545454545455	0.137362637362637	chr21_37420299_37421866_+	gene_id "ENSG00000157540.20"; transcript_id "ENST00000643854.1"; gene_type "protein_coding"; gene_name "DYRK1A"	177	exon_number2;exon_number1
chr13_77205256_77243951_-	13	13	0	0.382352941176471	0.327944572748268	chr13_77205256_77243951_-	gene_id "ENSG00000005810.17"; transcript_id "ENST00000357337.10"; gene_type "protein_coding"; gene_name "MYCBP2"	1451	exon_number17;exon_number18;exon_number19;exon_number20;exon_number21;exon_number22;exon_number23;exon_number24;exon_number25;exon_number26;exon_number27
chr11_95812932_95813589_+	34	34	0	0.206128133704735	0.369565217391304	chr11_95812932_95813589_+	gene_id "ENSG00000166037.10"; transcript_id "ENST00000541150.5"; gene_type "protein_coding"; gene_name "CEP57"	300	exon_number4;exon_number3
chr3_47169169_47174263_+	1	1	0	1	1	chr3_47169169_47174263_+	gene_id "ENSG00000227398.3"; transcript_id "ENST00000429315.3"; gene_type "antisense"; gene_name "KIF9-AS1"	227	exon_number2
chr13_79365578_79378907_-	32	32	0	1	0.238805970149254	chr13_79365578_79378907_-	gene_id "ENSG00000139746.15"; transcript_id "ENST00000472143.2"; gene_type "protein_coding"; gene_name "RBM26"	1416	exon_number2;exon_number3
chr10_20164468_20177409_+	1	1	0	0.0217391304347826	0.25	chr10_20164468_20177409_+	gene_id "ENSG00000120594.16"; transcript_id "ENST00000377238.2"; gene_type "protein_coding"; gene_name "PLXDC2"	275	exon_number8;exon_number7;exon_number6
chr15_92945821_92967513_+	18	18	0	0.0853080568720379	0.257142857142857	chr15_92945821_92967513_+	gene_id "ENSG00000173575.20"; transcript_id "ENST00000637572.1"; gene_type "protein_coding"; gene_name "CHD2"	1792	exon_number15;exon_number14;exon_number13;exon_number12;exon_number11;exon_number10;exon_number9
chr17_37283267_37289528_-	6	6	0	1	1	chr17_37283267_37289528_-	gene_id "ENSG00000278540.4"; transcript_id "ENST00000617649.4"; gene_type "protein_coding"; gene_name "ACACA"	380	exon_number2;exon_number3;exon_number4
chr11_47743953_47751290_-	4	0	4	0.0277777777777778	0.0754716981132075	chr11_47743953_47751290_-	gene_id "ENSG00000109920.12"; transcript_id "ENST00000263773.9"; gene_type "protein_coding"; gene_name "FNBP4"	815	exon_number5;exon_number6;exon_number7;exon_number8
chr18_77095368_77105286_-	20	20	0	1	0.0318979266347687	chr18_77095368_77105286_-	gene_id "ENSG00000197971.14"; transcript_id "ENST00000497479.1"; gene_type "protein_coding"; gene_name "MBP"	480	exon_number2;exon_number3;exon_number4
chr14_67301389_67303599_+	50	50	0	1	1	chr14_67301389_67303599_+	gene_id "ENSG00000072415.8"; transcript_id "ENST00000261681.8"; gene_type "protein_coding"; gene_name "MPP5"	461	exon_number8;exon_number7;exon_number6;exon_number5
chr4_53383773_53425965_+	8	8	0	0.0833333333333333	0.0112201963534362	chr4_53383773_53425965_+	gene_id "ENSG00000145216.15"; transcript_id "ENST00000358575.9"; gene_type "protein_coding"; gene_name "FIP1L1"	781	exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4
chr6_89083753_89084643_+	1	1	0	0.000178890876565295	1	chr6_89083753_89084643_+	gene_id "ENSG00000146278.10"; transcript_id "ENST00000369472.1"; gene_type "protein_coding"; gene_name "PNRC1"	592	exon_number2
chr11_2131049_2131611_+	2	0	2	1	1	NA	NA	NA	NA
chr10_35501501_35530243_+	3	3	0	0.00517241379310345	0.0957446808510638	chr10_35501501_35530243_+	gene_id "ENSG00000108100.17"; transcript_id "ENST00000265375.13"; gene_type "protein_coding"; gene_name "CCNY"	345	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4
chr6_156829374_156835950_+	42	42	0	1	1	chr6_156829374_156835950_+	gene_id "ENSG00000049618.23"; transcript_id "ENST00000637532.1"; gene_type "protein_coding"; gene_name "ARID1B"	11	exon_number1
chr10_68442917_68471885_-	4	4	0	0.0425531914893617	1	chr10_68442917_68471885_-	gene_id "ENSG00000138346.14"; transcript_id "ENST00000399179.6"; gene_type "protein_coding"; gene_name "DNA2"	1427	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10
chr1_161102048_161102375_-	30	30	0	0.0591715976331361	0.0672645739910314	chr1_161102048_161102375_-	gene_id "ENSG00000143256.4"; transcript_id "ENST00000368010.3"; gene_type "protein_coding"; gene_name "PFDN2"	211	exon_number2;exon_number3
chr11_47499453_47506897_-	2	2	0	1	1	chr11_47499453_47506897_-	gene_id "ENSG00000149187.18"; transcript_id "ENST00000535982.1"; gene_type "protein_coding"; gene_name "CELF1"	310	exon_number1
chr5_171391305_171392978_+	106	106	0	0.0200151057401813	0.13953488372093	chr5_171391305_171392978_+	gene_id "ENSG00000181163.13"; transcript_id "ENST00000521260.1"; gene_type "protein_coding"; gene_name "NPM1"	472	exon_number2
chr6_90249689_90271941_-	33	33	0	1	0.971014492753623	chr6_90249689_90271941_-	gene_id "ENSG00000112182.14"; transcript_id "ENST00000257749.8"; gene_type "protein_coding"; gene_name "BACH2"	169	exon_number2;exon_number3
chr10_75547031_75547662_+	33	33	0	1	1	NA	NA	NA	NA
chr18_9204476_9221999_+	1	1	0	1	0.505958829902492	chr18_9204476_9221999_+	gene_id "ENSG00000101745.16"; transcript_id "ENST00000262126.8"; gene_type "protein_coding"; gene_name "ANKRD12"	703	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4
chr1_24514314_24517811_+	20	20	0	0.101234567901235	1	chr1_24514314_24517811_+	gene_id "ENSG00000117602.11"; transcript_id "ENST00000436717.6"; gene_type "protein_coding"; gene_name "RCAN3"	253	exon_number2
chr1_40267786_40272035_+	33	33	0	0.540983606557377	0.294642857142857	chr1_40267786_40272035_+	gene_id "ENSG00000084073.8"; transcript_id "ENST00000372759.3"; gene_type "protein_coding"; gene_name "ZMPSTE24"	495	exon_number6;exon_number5;exon_number4;exon_number3
chr7_77396982_77406105_-	2	2	0	0.00930232558139535	0.0289855072463768	chr7_77396982_77406105_-	gene_id "ENSG00000186088.15"; transcript_id "ENST00000334003.11"; gene_type "protein_coding"; gene_name "GSAP"	254	exon_number1;exon_number2;exon_number3;exon_number4
chr16_86490264_86491004_-	35	35	0	0.729166666666667	1	chr16_86490264_86491004_-	gene_id "ENSG00000268388.5"; transcript_id "ENST00000593604.1"; gene_type "lincRNA"; gene_name "FENDRR"	736	exon_number2
chr7_111935540_111984390_-	19	19	0	0.197916666666667	0.292307692307692	chr7_111935540_111984390_-	gene_id "ENSG00000128512.20"; transcript_id "ENST00000468571.1"; gene_type "protein_coding"; gene_name "DOCK4"	829	exon_number6;exon_number7
chr22_29822335_29832342_-	32	32	0	0.82051282051282	0.492307692307692	chr22_29822335_29832342_-	gene_id "ENSG00000100325.14"; transcript_id "ENST00000458594.5"; gene_type "protein_coding"; gene_name "ASCC2"	677	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr5_108867767_108959347_+	17	17	0	0.515151515151515	0.85	chr5_108867767_108959347_+	gene_id "ENSG00000151422.12"; transcript_id "ENST00000281092.8"; gene_type "protein_coding"; gene_name "FER"	1167	exon_number13;exon_number12;exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6
chr2_168012634_168017095_-	100	100	0	0.617283950617284	0.591715976331361	chr2_168012634_168017095_-	gene_id "ENSG00000198648.10"; transcript_id "ENST00000487143.5"; gene_type "protein_coding"; gene_name "STK39"	120	exon_number6;exon_number7
chr3_167695596_167725473_-	17	17	0	0.134920634920635	0.0497076023391813	chr3_167695596_167725473_-	gene_id "ENSG00000114209.14"; transcript_id "ENST00000494502.6"; gene_type "protein_coding"; gene_name "PDCD10"	693	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7
chr8_28970043_29018913_+	41	41	0	0.557692307692308	1	chr8_28970043_29018913_+	gene_id "ENSG00000147421.17"; transcript_id "ENST00000521516.5"; gene_type "protein_coding"; gene_name "HMBOX1"	824	exon_number6;exon_number5;exon_number4;exon_number3
chr13_100301460_100368574_+	14	14	0	0.388888888888889	0.538461538461538	chr13_100301460_100368574_+	gene_id "ENSG00000175198.16"; transcript_id "ENST00000376279.7"; gene_type "protein_coding"; gene_name "PCCA"	674	exon_number19;exon_number18;exon_number17;exon_number16;exon_number15;exon_number14;exon_number13
chr8_40674704_40674931_-	2	2	0	1	1	chr8_40674704_40674931_-	gene_id "ENSG00000165061.14"; transcript_id "ENST00000297737.10"; gene_type "protein_coding"; gene_name "ZMAT4"	227	exon_number5
chr4_82842140_82844509_-	27	27	0	0.161676646706587	0.0544354838709677	chr4_82842140_82844509_-	gene_id "ENSG00000138674.16"; transcript_id "ENST00000508479.5"; gene_type "protein_coding"; gene_name "SEC31A"	824	exon_number21
chr6_109727109_109743772_+	98	98	0	0.272980501392758	1	chr6_109727109_109743772_+	gene_id "ENSG00000112367.10"; transcript_id "ENST00000230124.7"; gene_type "protein_coding"; gene_name "FIG4"	841	exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4
chr9_33971651_33989126_-	24	24	0	0.0384615384615385	0.132686084142395	chr9_33971651_33989126_-	gene_id "ENSG00000137073.21"; transcript_id "ENST00000379238.5"; gene_type "protein_coding"; gene_name "UBAP2"	387	exon_number5;exon_number6;exon_number7;exon_number8
chr7_4983671_4989177_+	24	24	0	0.096	1	chr7_4983671_4989177_+	gene_id "ENSG00000196204.11"; transcript_id "ENST00000406089.6"; gene_type "transcribed_unprocessed_pseudogene"; gene_name "RNF216P1"	445	exon_number6;exon_number5;exon_number4;exon_number3
chr10_86443275_86446449_-	33	33	0	0.622641509433962	0.0700636942675159	chr10_86443275_86446449_-	gene_id "ENSG00000062650.18"; transcript_id "ENST00000484070.1"; gene_type "protein_coding"; gene_name "WAPL"	757	exon_number1
chr2_86147702_86151520_-	28	28	0	0.311111111111111	0.184210526315789	chr2_86147702_86151520_-	gene_id "ENSG00000132305.20"; transcript_id "ENST00000449247.6"; gene_type "protein_coding"; gene_name "IMMT"	354	exon_number12;exon_number13
chr16_14644274_14644609_+	2	2	0	0.0465116279069767	0.111111111111111	chr16_14644274_14644609_+	gene_id "ENSG00000103429.10"; transcript_id "ENST00000563971.5"; gene_type "protein_coding"; gene_name "BFAR"	335	exon_number2
chr17_16137311_16139186_-	9	9	0	0.0166358595194085	0.0569620253164557	chr17_16137311_16139186_-	gene_id "ENSG00000141027.20"; transcript_id "ENST00000582357.5"; gene_type "protein_coding"; gene_name "NCOR1"	333	exon_number13;exon_number14;exon_number15
chr20_47276314_47276795_-	50	50	0	0.168918918918919	0.221804511278195	chr20_47276314_47276795_-	gene_id "ENSG00000101040.19"; transcript_id "ENST00000311275.11"; gene_type "protein_coding"; gene_name "ZMYND8"	481	exon_number11
chr10_28583399_28596041_+	25	25	0	0.102040816326531	0.0661375661375661	chr10_28583399_28596041_+	gene_id "ENSG00000095787.21"; transcript_id "ENST00000472862.1"; gene_type "protein_coding"; gene_name "WAC"	2227	exon_number2;exon_number1
chr20_18142208_18142919_+	59	59	0	0.244813278008299	0.614583333333333	chr20_18142208_18142919_+	gene_id "ENSG00000149474.13"; transcript_id "ENST00000464792.1"; gene_type "protein_coding"; gene_name "KAT14"	621	exon_number2
chr12_101356554_101366699_+	49	49	0	1	1	chr12_101356554_101366699_+	gene_id "ENSG00000120800.4"; transcript_id "ENST00000261637.4"; gene_type "protein_coding"; gene_name "UTP20"	867	exon_number47;exon_number46;exon_number45;exon_number44;exon_number43;exon_number42
chr2_69342152_69349391_-	48	48	0	0.226415094339623	1	chr2_69342152_69349391_-	gene_id "ENSG00000198380.12"; transcript_id "ENST00000357308.8"; gene_type "protein_coding"; gene_name "GFPT1"	355	exon_number11;exon_number12;exon_number13
